0,0.15608598,0.843914
0,0.86366224,0.13633773
0,0.5200207,0.4799793
0,0.8288772,0.17112276
0,0.31944275,0.6805572
0,0.551534,0.44846603
0,0.8438319,0.15616813
0,0.67209285,0.32790715
0,0.9999255,7.445981e-05
0,0.43545404,0.5645459
0,0.9952166,0.0047833645
0,0.9123196,0.08768039
0,0.4825779,0.51742214
0,0.9946455,0.0053546014
0,0.9999989,1.0514865e-06
0,0.9942334,0.0057666046
0,0.84623355,0.15376647
0,0.69275975,0.30724025
0,0.98269,0.017310085
0,0.9995377,0.00046235937
0,0.99998224,1.7704175e-05
0,0.9504931,0.049506973
0,0.9658819,0.034118097
0,0.8035246,0.19647543
0,0.90243596,0.097564004
0,0.8450165,0.15498354
0,0.9933072,0.0066928444
0,0.9999999,7.5656075e-08
0,0.502163,0.497837
0,0.27161443,0.7283856
0,0.8975195,0.10248044
0,0.74042106,0.25957894
0,0.99910647,0.0008934651
0,0.8518402,0.14815982
0,0.89739597,0.10260407
0,0.47166166,0.5283384
0,0.98196787,0.018032135
0,0.10895338,0.89104664
0,0.36998716,0.6300128
0,0.9972203,0.0027797588
0,0.94312876,0.056871187
0,0.892741,0.10725895
0,0.9942325,0.005767559
0,0.9957004,0.0042995266
0,0.51272064,0.4872793
0,0.4699469,0.53005314
0,0.37734047,0.6226595
0,0.97129536,0.02870464
0,0.31236282,0.68763715
0,0.87943953,0.12056042
0,0.8231285,0.17687152
0,0.96798587,0.032014165
0,0.9280338,0.071966186
0,0.99999917,8.036712e-07
0,0.99900025,0.000999806
0,0.9999738,2.6255462e-05
0,0.5898876,0.41011238
0,0.9935002,0.0064998437
0,0.3210582,0.6789418
0,0.9970278,0.002972194
0,0.52398014,0.4760199
0,0.7992368,0.20076317
0,0.85464793,0.14535205
0,0.6445514,0.35544863
0,0.582462,0.417538
0,0.13978906,0.86021096
0,0.8932381,0.106761925
0,0.69895864,0.30104136
0,0.97184515,0.02815484
0,0.9878543,0.012145648
0,0.007753926,0.9922461
0,1.0,6.9624932e-09
0,0.8973952,0.10260481
0,0.99332136,0.006678655
0,0.51248485,0.48751515
0,0.71063066,0.28936934
0,0.8406677,0.15933225
0,0.98723096,0.0127690425
0,0.88294995,0.11705005
0,0.12226202,0.877738
0,0.038803827,0.9611962
0,0.9261592,0.07384087
0,0.08296174,0.9170382
0,0.6004645,0.39953554
0,0.97060454,0.029395418
0,0.6397562,0.3602438
0,0.09803483,0.90196514
0,0.9049823,0.09501769
0,0.99997187,2.8166467e-05
0,0.99998605,1.3969752e-05
0,0.99109626,0.008903701
0,0.22359355,0.7764065
0,0.13130493,0.8686951
0,0.8589798,0.1410202
0,0.8208499,0.17915012
0,0.9999969,3.149552e-06
0,0.35128692,0.6487131
0,0.94630057,0.053699456
0,0.31847966,0.68152034
0,0.18496722,0.8150327
0,0.8535893,0.14641064
0,0.6188005,0.38119948
0,0.88389385,0.116106115
0,0.97571045,0.02428957
0,0.8804441,0.11955589
0,0.21285692,0.78714305
0,0.80408484,0.19591515
0,0.99999845,1.5808794e-06
0,0.9993463,0.0006536972
0,0.02856153,0.97143847
0,0.9990658,0.00093424314
0,0.13546139,0.8645386
0,0.2557967,0.7442033
0,0.8610722,0.1389278
0,0.937214,0.06278598
0,0.9999964,3.5669757e-06
0,0.722245,0.27775505
0,0.8788314,0.12116864
0,0.99506783,0.004932157
0,0.3521001,0.6478999
0,0.96119153,0.038808398
0,0.9966259,0.0033741263
0,0.9627727,0.037227318
0,0.943336,0.056663994
0,0.19853283,0.8014671
0,0.9207317,0.07926825
0,0.97933984,0.020660138
0,0.9948336,0.0051664496
0,0.99425924,0.00574077
0,0.01834117,0.98165876
0,0.1494162,0.8505838
0,0.99176604,0.00823401
0,0.8307469,0.16925313
0,0.99886024,0.0011398223
0,0.6496231,0.35037693
0,0.9729537,0.027046382
0,0.91915846,0.080841504
0,0.99953496,0.00046500887
0,0.46076366,0.5392363
0,0.988395,0.011604983
0,0.9633461,0.036653906
0,0.9907663,0.009233688
0,0.9432953,0.05670469
0,0.17130125,0.8286987
0,0.66470504,0.33529502
0,0.8674577,0.13254237
0,0.04564359,0.95435643
0,0.8331614,0.16683863
0,0.86963546,0.13036452
0,0.51833475,0.4816653
0,0.92214525,0.0778547
0,0.7849361,0.21506391
0,0.9565024,0.04349764
0,0.953872,0.04612797
0,0.97720325,0.02279677
0,0.38367194,0.61632806
0,0.9855564,0.014443562
0,0.99932337,0.0006766491
0,0.84181726,0.15818278
0,0.9134681,0.086531825
0,0.9691101,0.030889953
0,0.76128495,0.23871502
0,0.704574,0.295426
0,0.88996166,0.110038295
0,0.97971857,0.02028143
0,0.924058,0.075941995
0,0.03330712,0.96669286
0,0.9860238,0.013976211
0,0.6862541,0.31374595
